12,37002798,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,136,148,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
13,37004109,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,136,147,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
14,37005439,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,148,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
15,37006769,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,136,148,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
16,37008092,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,136,148,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
17,37009413,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,136,148,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
18,37010737,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,136,148,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
19,37012049,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,136,147,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
20,37013363,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,148,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
21,37014695,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,148,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
22,37016025,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2827,0,136,147,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
23,37017347,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,137,145,157,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
24,37018673,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,137,146,156,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
25,37020125,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,137,145,157,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
26,37021581,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,138,145,157,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
27,37022899,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,138,146,157,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
28,37024231,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,138,145,157,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
29,37025559,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2420,0,137,146,157,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
30,37026878,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,148,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
31,37028191,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,136,147,159,136,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
32,37029502,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,148,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
33,37030815,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,148,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
34,37032136,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,148,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
35,37033474,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,148,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
36,37034811,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
37,37036126,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,148,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
38,37037440,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
39,37038753,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
40,37040077,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,148,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
41,37041402,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
42,37042725,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
43,37044047,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2827,0,139,148,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
44,37045374,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,139,146,158,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
45,37046688,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,138,147,158,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
46,37048010,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,138,146,159,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
47,37049463,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,140,147,159,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
48,37050936,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,140,148,158,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
49,37052276,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,140,148,158,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
50,37053594,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,139,147,159,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
51,37054908,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,139,147,158,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
52,37056222,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,138,147,158,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
53,37057542,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,138,147,158,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
54,37058873,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,138,147,158,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
55,37060206,0,0,0,0,0,0,0,0,0,0,0,-6,1000,145,0,512,0,0,0,0,0,-2420,0,138,147,158,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
56,37061532,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2420,0,138,147,158,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
57,37062850,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
58,37064160,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
59,37065477,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
60,37066793,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
61,37068116,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
62,37069449,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
63,37070784,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
64,37072105,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
65,37073420,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
66,37074733,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
67,37076044,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
68,37077384,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,150,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
69,37078855,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,140,150,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
70,37080312,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,140,150,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
71,37081634,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,150,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
72,37082964,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
73,37084276,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,150,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
74,37085586,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
75,37086917,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
76,37088278,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,150,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
77,37089593,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,150,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
78,37090909,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,150,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
79,37092223,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,150,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
80,37093544,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,150,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
81,37094863,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
82,37096191,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,150,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
83,37097546,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
84,37098868,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
85,37100186,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
86,37101502,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
87,37102816,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
88,37104138,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,148,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
89,37105473,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,139,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
90,37106811,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
91,37108141,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,148,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
92,37109592,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
93,37111045,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
94,37112360,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,148,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
95,37113683,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
96,37115032,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
97,37116345,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,148,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
98,37117661,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
99,37118976,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,149,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
100,37120290,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,148,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
101,37121604,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
102,37122936,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
103,37124286,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
104,37125603,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
105,37126915,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
106,37128224,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,148,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
107,37129539,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,148,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
108,37130860,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,138,149,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
109,37132190,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,148,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
110,37133544,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,148,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
111,37134872,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,148,160,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
112,37136186,0,0,0,0,0,0,0,0,0,0,0,-7,1000,145,0,512,0,0,0,0,0,-2827,0,137,148,161,137,1,8,0,1,1,0,0,4.396484385773716,0,0,0,0,0,-3,0,0,0,3,"",""
