# x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,r, rs, y0, y1, y2, y3, actual_r, actual_p, actual_y, desired_r, desired_p, desired_y, rpm0, rpm1, rpm2, rpm3
4.228240013122559,-0.325680136680603,-0.13657431304454803,-0.17144449055194855,-0.4765660762786865,0.13657431304454803,0.0055564045906066895,-0.03682038187980652,0.002537846565246582,-0.0003325995057821274,-0.0038949649315327406,0.0009824741864576936,0.003113591345027089,0.9784879655582045,{"closeness": 0.9784879655582045},0.4998417627211893,0.49794088723137975,0.5004861576890107,0.5015947914216667,-0.17144449055194855,-0.4765660762786865,0.13657431304454803,4.05679552257061,-0.8022462129592896,0.0,1.0,1.0,1.0,1.0
4.200395107269287,-0.31741052865982056,-0.1424427181482315,-0.14359964430332184,-0.484835684299469,0.1424427181482315,0.02784484624862671,-0.00826960802078247,0.005868405103683472,-0.00031647455762140453,-0.004118225537240505,0.0009723153780214489,0.0031895828433334827,0.9786214160661252,{"closeness": 0.9786214160661252},0.49984679091721773,0.4978923622984439,0.5004836561274715,0.50159714568872,-0.14359964430332184,-0.484835684299469,0.1424427181482315,4.056795462965965,-0.8022462129592896,0.0,1.0,1.0,1.0,1.0
4.184408187866211,-0.3238276243209839,-0.12938545644283295,-0.12761253118515015,-0.47841858863830566,0.12938545644283295,0.015987113118171692,0.00641709566116333,-0.01305726170539856,-0.00030641816556453705,-0.004215275403112173,0.0009673122549429536,0.003194291377440095,0.9787226744390133,{"closeness": 0.9787226744390133},0.49984406493604183,0.49793512048199773,0.5004839430039283,0.5015858731931075,-0.12761253118515015,-0.47841858863830566,0.12938545644283295,4.056795656681061,-0.8022462129592896,0.0,1.0,1.0,1.0,1.0
4.216102123260498,-0.33359259366989136,-0.10591383278369904,-0.15930667519569397,-0.4686536192893982,0.10591383278369904,-0.03169414401054382,0.00976496934890747,-0.02347162365913391,-0.00031187012791633606,-0.004129759036004543,0.0009678860078565776,0.0031717463862150908,0.97864723682309,{"closeness": 0.97864723682309},0.4998427285026992,0.4980345470830798,0.5004854908620473,0.5015398494433612,-0.15930667519569397,-0.4686536192893982,0.10591383278369904,4.056795448064804,-0.8022462129592896,0.0,1.0,1.0,1.0,1.0
4.2292609214782715,-0.34295013546943665,-0.11580369621515274,-0.17246544361114502,-0.4592960774898529,0.11580369621515274,-0.01315876841545105,0.009357541799545288,0.009889863431453705,-0.000314542994601652,-0.00393090583384037,0.0009709817240945995,0.0030796988867223263,0.9784999990888728,{"closeness": 0.9784999990888728},0.4998389594402397,0.4980117562226951,0.5004862713103648,0.5015563933411613,-0.17246544361114502,-0.4592960774898529,0.11580369621515274,4.0567954778671265,-0.8022462129592896,0.0,1.0,1.0,1.0,1.0
4.183838844299316,-0.3644781708717346,-0.12766918540000916,-0.1270432323217392,-0.43776804208755493,0.12766918540000916,0.04542221128940582,0.021528035402297974,0.011865489184856415,-0.0003220811195205897,-0.0039764875546097755,0.000972542620729655,0.0031127866823226213,0.9785446502058521,{"closeness": 0.9785446502058521},0.4998510805889964,0.4979471976403147,0.5004800388996955,0.5015958269359544,-0.1270432323217392,-0.43776804208755493,0.12766918540000916,4.056795611977577,-0.8022462129592896,0.0,1.0,1.0,1.0,1.0
4.162522315979004,-0.3920283615589142,-0.12297233194112778,-0.10572679340839386,-0.41021785140037537,0.12297233194112778,0.021316438913345337,0.027550190687179565,-0.004696853458881378,-0.00029783882200717926,-0.0041056047193706036,0.0009600777993910015,0.003191653871908784,0.9785325514759138,{"closeness": 0.9785325514759138},0.49984602724725846,0.4980599455302581,0.5004813892883249,0.5015834125224501,-0.10572679340839386,-0.41021785140037537,0.12297233194112778,4.05679552257061,-0.8022462129592896,0.0,1.0,1.0,1.0,1.0
4.217230319976807,-0.41320765018463135,-0.11645638942718506,-0.160434752702713,-0.3890385627746582,0.11645638942718506,-0.05470795929431915,0.021179288625717163,-0.0065159425139427185,-0.000307945505483076,-0.003880108939483762,0.0009627785766497254,0.003166825044900179,0.9782242610862052,{"closeness": 0.9782242610862052},0.49984723237867,0.49823462939821184,0.500484810967464,0.5015090490924194,-0.160434752702713,-0.3890385627746582,0.11645638942718506,4.056795567274094,-0.8022462129592896,0.0,1.0,1.0,1.0,1.0
4.25563383102417,-0.39741504192352295,-0.11112061142921448,-0.19883829355239868,-0.4048311710357666,0.11112061142921448,-0.03840354084968567,-0.0157926082611084,-0.005335777997970581,-0.0003055352426599711,-0.0035307412035763264,0.000969621934928,0.003018098184838891,0.9781535373919625,{"closeness": 0.9781535373919625},0.4998360089957714,0.4981549018993974,0.5004889031988569,0.5015450033824891,-0.19883829355239868,-0.4048311710357666,0.11112061142921448,4.056795537471771,-0.8022462129592896,0.0,1.0,1.0,1.0,1.0
4.241966247558594,-0.3772258460521698,-0.11169624328613281,-0.18517044186592102,-0.42502036690711975,0.11169624328613281,0.013667851686477661,-0.02018919587135315,0.000575631856918335,-0.00032798200845718384,-0.0036901962012052536,0.0009778063977137208,0.0030900067649781704,0.9783044122358137,{"closeness": 0.9783044122358137},0.49984226377273444,0.49800890986807644,0.5004849115794059,0.5015883634332567,-0.18517044186592102,-0.42502036690711975,0.11169624328613281,4.056795805692673,-0.8022462129592896,0.0,1.0,1.0,1.0,1.0
