"loopIteration","time","axisP[0]","axisP[1]","axisP[2]","axisI[0]","axisI[1]","axisI[2]","axisD[0]","axisD[1]","axisD[2]","rcCommand[0]","rcCommand[1]","rcCommand[2]","rcCommand[3]","vbatLatest","amperageLatest","BaroAlt","gyroADC[0]","gyroADC[1]","gyroADC[2]","accSmooth[0]","accSmooth[1]","accSmooth[2]","motor[0]","motor[1]","motor[2]","motor[3]","flightModeFlags","stateFlags","failsafePhase","rxSignalReceived","rxFlightChannelsValid","heading[0]","heading[1]","heading[2]","axisSum[0]","axisSum[1]","axisSum[2]","rcCommands[0]","rcCommands[1]","rcCommands[2]","rcCommands[3]","axisError[0]","axisError[1]","axisError[2]"
45,177415920,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,23,7,0,2,63,197,2084,116,86,311,235,1,8,0,1,1,0.10541877539455262,-0.028178665410207367,4.396047623608051,0,0,0,3,-1,0,0,4,1,2,"",""
46,177417263,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,1,2,64,196,2084,95,86,258,204,1,8,0,1,1,0.10534298989514751,-0.028213598575236674,4.395998520118101,0,0,0,3,-1,0,0,5,2,2,"",""
47,177418598,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,1,2,64,196,2084,112,86,301,157,1,8,0,1,1,0.10527301719965405,-0.028246807248192507,4.395949715005331,0,0,0,3,-1,0,0,5,2,2,"",""
48,177420129,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,1,1,63,197,2083,111,86,279,214,1,8,0,1,1,0.10524803199214797,-0.028263020809146364,4.395920332109659,0,0,0,3,-1,0,0,5,2,1,"",""
49,177421611,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,1,0,60,199,2083,127,86,302,244,1,8,0,1,1,0.10524199977307512,-0.028246272841950453,4.395917627539574,0,0,0,3,-1,0,0,5,2,0,"",""
50,177422974,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,1,-1,56,203,2083,151,86,335,259,1,8,0,1,1,0.10526338010699521,-0.02819007178987243,4.3959388095134555,0,0,0,3,-1,0,0,5,2,-1,"",""
51,177424330,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,1,-1,50,207,2081,156,86,325,229,1,8,0,1,1,0.10532669369936339,-0.028078566759323277,4.395959881337232,0,0,0,3,-1,0,0,5,2,-1,"",""
52,177425669,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,0,-1,44,211,2079,151,86,339,220,1,8,0,1,1,0.10542825156671298,-0.027937815215283972,4.395983144960513,0,0,0,3,-1,0,0,5,1,-1,"",""
53,177427001,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,0,0,36,214,2077,267,86,353,272,1,8,0,1,1,0.10555733939607816,-0.02773107404955639,4.3959831561400495,0,0,0,3,-1,0,0,5,1,0,"",""
54,177428331,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,-1,0,28,217,2076,137,86,333,138,1,8,0,1,1,0.10571285434657447,-0.027481939630303785,4.395985614584878,0,0,0,3,-1,0,0,5,0,0,"",""
55,177429656,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,-1,2,19,219,2075,137,86,358,182,1,8,0,1,1,0.10588278344185685,-0.02716656936798643,4.395942056771466,0,0,0,3,-1,0,0,5,0,2,"",""
56,177431011,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,-1,2,10,220,2074,128,86,346,201,1,8,0,1,1,0.10606360032271558,-0.02678447308679631,4.395897518523612,0,0,0,3,-1,0,0,5,0,2,"",""
57,177432372,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,-1,2,1,222,2074,128,86,348,186,1,8,0,1,1,0.10625930729003558,-0.026338295126945757,4.395852789427868,0,0,0,3,-1,0,0,5,0,2,"",""
58,177433726,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,-1,2,-8,224,2075,132,86,343,235,1,8,0,1,1,0.10646651361184858,-0.025830741815098326,4.395808298076455,0,0,0,3,-1,0,0,5,0,2,"",""
59,177435056,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,-1,2,-17,228,2077,124,86,330,199,1,8,0,1,1,0.10669806591407607,-0.025264216710415933,4.395764604346861,0,0,0,3,-1,0,0,5,0,2,"",""
60,177436384,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,-1,1,-24,234,2080,139,86,342,240,1,8,0,1,1,0.10697176149682222,-0.024655831516986658,4.395744040369512,0,0,0,3,-1,0,0,5,0,1,"",""
61,177437726,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,7,0,0,-31,242,2083,148,86,338,284,1,8,0,1,1,0.10728080791069487,-0.023984876358023287,4.395744058943729,0,0,0,3,-1,0,0,4,1,0,"",""
62,177439070,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,7,-1,-1,-36,251,2086,161,86,359,288,1,8,0,1,1,0.10765228229786408,-0.023315068386823207,4.395769929109,0,0,0,3,-1,0,0,4,0,-1,"",""
63,177440429,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,7,-1,-2,-39,258,2088,173,86,363,336,1,8,0,1,1,0.10806996624837215,-0.022640220227828557,4.395819689341439,0,0,0,3,-1,0,0,4,0,-2,"",""
64,177441803,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,6,0,-2,-42,262,2089,128,49,302,313,1,8,0,1,1,0.10848530153045635,-0.02193976501172014,4.395867413668427,0,0,0,3,-1,0,0,3,1,-2,"",""
65,177443151,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,6,-1,-1,-43,265,2090,274,49,334,240,1,8,0,1,1,0.1089088348002099,-0.0212783550816049,4.39589339591615,0,0,0,3,-1,0,0,3,0,-1,"",""
66,177444478,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,6,0,0,-43,266,2091,116,49,317,295,1,8,0,1,1,0.10932557671564935,-0.02061646030616878,4.395893432022151,0,0,0,3,-1,0,0,3,1,0,"",""
67,177445823,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,6,-1,0,-40,265,2090,100,49,304,172,1,8,0,1,1,0.10972723044120375,-0.020019614255193517,4.395896036866431,0,0,0,3,-1,0,0,3,0,0,"",""
68,177447151,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,7,-1,2,-35,264,2089,90,49,300,132,1,8,0,1,1,0.11013276187474837,-0.019482028023997698,4.3958525378928535,0,0,0,3,-1,0,0,4,0,2,"",""
69,177448492,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,7,0,2,-32,262,2088,63,49,223,156,1,8,0,1,1,0.11051676136675669,-0.01895952190770958,4.395806045455134,0,0,0,3,-1,0,0,4,1,2,"",""
70,177449860,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,8,0,3,-29,259,2088,71,49,255,102,1,8,0,1,1,0.11089710347030429,-0.018476056492754755,4.395734881275683,0,0,0,3,-1,0,0,5,1,3,"",""
71,177451351,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,8,0,3,-28,257,2088,72,49,270,159,1,8,0,1,1,0.11127214732868233,-0.018014008279478678,4.395657317215031,0,0,0,3,-1,0,0,5,1,3,"",""
72,177452818,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,8,1,2,-27,255,2087,61,49,226,139,1,8,0,1,1,0.11162364844410574,-0.01754391643929393,4.3956035999241205,0,0,0,3,-1,0,0,5,2,2,"",""
73,177454163,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,9,1,2,-27,254,2085,88,49,286,133,1,8,0,1,1,0.11196935960875752,-0.01708823284605884,4.395554341994108,0,0,0,3,-1,0,0,6,2,2,"",""
74,177455498,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,8,1,1,-28,254,2083,103,49,299,213,1,8,0,1,1,0.11228586877952008,-0.016635560778932575,4.395528598845705,0,0,0,3,-1,0,0,5,2,1,"",""
75,177456834,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,8,1,1,-32,252,2081,99,49,300,181,1,8,0,1,1,0.11258467528746342,-0.016168073209254084,4.395502825936196,0,0,0,3,-1,0,0,5,2,1,"",""
76,177458186,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,8,0,1,-36,251,2080,104,49,344,173,1,8,0,1,1,0.11287439777100092,-0.015709087413531633,4.395479393279254,0,0,0,3,-1,0,0,5,1,1,"",""
77,177459539,0,0,0,0,0,0,0,0,0,9,-2,0,1000,150,0,24,7,0,1,-41,249,2079,260,49,319,207,1,8,0,1,1,0.11312355908221966,-0.015229422887107163,4.3954559429738875,0,0,0,3,-1,0,0,4,1,1,"",""
78,177460882,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,-1,2,-47,247,2078,94,49,305,86,1,8,0,1,1,0.11337788717212523,-0.01474894745915538,4.395412026165851,0,0,0,3,-1,0,0,5,0,2,"",""
79,177462216,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,-1,2,-53,244,2078,91,49,312,186,1,8,0,1,1,0.11360781517797852,-0.01424243701478585,4.395368409970271,0,0,0,3,-1,0,0,5,0,2,"",""
80,177463554,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,-1,2,-59,242,2079,80,49,285,119,1,8,0,1,1,0.11382153336909286,-0.013710994036125593,4.395324668352908,0,0,0,3,-1,0,0,5,0,2,"",""
81,177464888,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,9,-1,2,-61,241,2081,88,49,296,121,1,8,0,1,1,0.11404699626172979,-0.013180167564108104,4.395281062948631,0,0,0,3,-1,0,0,6,0,2,"",""
82,177466276,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,0,1,-63,242,2084,83,49,249,203,1,8,0,1,1,0.1142581151407531,-0.012624584317991093,4.395257006144141,0,0,0,3,-1,0,0,5,1,1,"",""
83,177467634,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,0,0,-63,244,2088,87,49,271,160,1,8,0,1,1,0.11447183728070527,-0.012079274562828899,4.3952570195353715,0,0,0,3,-1,0,0,5,1,0,"",""
84,177468998,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,0,-1,-60,247,2091,125,49,302,262,1,8,0,1,1,0.11469958115365328,-0.01156202001674718,4.3952806864032254,0,0,0,3,-1,0,0,5,1,-1,"",""
85,177470331,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,7,1,-3,-55,249,2095,110,49,265,264,1,8,0,1,1,0.11490639957752066,-0.01105833483156116,4.395347374160963,0,0,0,3,-1,0,0,4,2,-3,"",""
86,177471667,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,7,1,-3,-49,251,2097,139,49,301,279,1,8,0,1,1,0.11512086613470557,-0.0106011425415345,4.39541420379949,0,0,0,3,-1,0,0,4,2,-3,"",""
87,177472999,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,7,0,-3,-41,251,2100,240,49,320,266,1,8,0,1,1,0.1153296545431646,-0.010223471552089396,4.395483498501729,0,0,0,3,-1,0,0,4,1,-3,"",""
88,177474331,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,7,0,-3,-32,251,2102,140,49,288,281,1,8,0,1,1,0.11553406117164491,-0.009906096294890506,4.395552789355534,0,0,0,3,-1,0,0,4,1,-3,"",""
89,177475672,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,7,0,-2,-22,250,2103,127,49,302,179,1,8,0,1,1,0.11573008183838493,-0.009655419397553794,4.39559929470932,0,0,0,3,-1,0,0,4,1,-2,"",""
90,177477039,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,0,-1,-12,247,2104,119,49,283,181,1,8,0,1,1,0.11593242308004968,-0.009469343189582131,4.395622997287788,0,0,0,3,-1,0,0,5,1,-1,"",""
91,177478422,0,0,0,0,0,0,0,0,0,9,-2,0,1000,151,0,24,8,-1,0,0,242,2103,108,49,266,135,1,8,0,1,1,0.1161071352283021,-0.009380941990583517,4.395625792212382,0,0,0,3,-1,0,0,5,0,0,"",""
